BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,MonType,MonCoinVal,MonARValue
Monster,53,47,46,Decisive Victory,1,None,3,2,1,0,0,1,0,1,65,12,26,27,32,53,12,17,24,25,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,None,1,7,Wounded,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,62,48,132,Decisive Victory,1,None,5,3,1,1,0,1,0,1,140,49,58,33,72,101,41,34,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,3,1,0,0,4,19,5,None,2,15,Wounded,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,55,76,95,Decisive Victory,1,None,3,4,2,1,0,1,0,0,129,46,38,45,54,115,42,33,40,49,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,None,0,5,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,54,59,50,Decisive Victory,1,None,5,1,0,1,0,0,0,1,69,24,26,19,56,57,16,22,19,49,0,0,0,0,0,0,0,0,0,2,2,1,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,None,1,7,Wounded,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,62,58,44,Decisive Victory,1,None,5,4,2,1,0,1,0,0,81,28,38,15,46,62,28,22,12,39,0,3,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,None,1,7,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,51,63,87,Decisive Victory,1,None,3,1,0,1,0,0,0,0,115,73,24,18,78,97,59,20,18,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20,2,None,1,11,Unharmed,None,Lerastir,None,None,None,None,Minotaur,200,20
Monster,55,44,65,Decisive Victory,1,None,1,2,1,1,0,0,0,1,111,63,20,28,71,92,54,16,22,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,19,1,None,1,7,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
Monster,60,72,52,Decisive Victory,1,None,1,3,0,0,0,1,2,0,110,54,20,36,47,79,31,16,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,4,None,2,14,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,48,64,75,Decisive Victory,1,None,4,3,0,1,0,1,1,1,114,39,38,37,44,81,33,28,20,29,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,None,2,15,Unharmed,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,50,27,79,Decisive Victory,1,None,3,1,0,0,0,1,0,0,92,37,32,23,57,60,26,20,14,45,0,0,0,0,0,0,0,0,0,3,1,2,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,None,1,12,Unharmed,None,Beladimir,None,None,None,None,Troll,400,40
Monster,51,67,12,Heroic Victory,1,None,5,0,0,0,0,0,0,0,93,65,12,16,73,60,32,12,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,19,0,None,2,15,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,60,49,89,Decisive Victory,1,None,7,1,0,0,0,1,0,0,110,40,32,38,33,66,20,26,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,None,2,15,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,58,51,-17,Valiant Defeat,0,None,5,1,0,1,0,0,0,0,40,16,12,12,4,36,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,None,3,21,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,61,60,37,Decisive Victory,1,None,9,2,0,0,0,1,1,0,75,49,18,8,40,66,40,18,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,None,1,7,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,62,62,23,Decisive Victory,1,None,2,2,0,0,0,2,0,1,89,22,48,19,71,68,13,39,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,3,1,1,2,1,19,0,None,1,11,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,53,46,-33,Crushing Defeat,0,None,4,1,0,0,0,1,0,0,25,14,8,3,23,8,4,4,0,12,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,None,1,11,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,52,56,8,Close Victory,1,None,7,5,2,2,0,1,0,1,50,18,17,15,11,36,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,None,1,11,Wounded,None,Menoriad,None,None,None,None,Giant,500,50
Monster,59,62,75,Decisive Victory,1,None,2,2,0,0,0,0,2,1,124,45,52,27,62,106,36,43,27,53,0,0,0,0,0,0,0,0,0,2,3,1,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,None,1,9,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,47,52,-30,Crushing Defeat,0,None,3,0,0,0,0,0,0,1,42,18,12,12,4,36,12,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,None,2,19,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,58,74,24,Decisive Victory,1,None,8,1,0,0,0,1,0,1,101,37,29,35,29,75,25,24,26,14,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,None,2,15,Slain,None,Beladimir,None,None,None,None,Dragon,1400,70
Monster,60,68,48,Decisive Victory,1,None,1,5,1,2,0,2,0,0,70,30,20,20,8,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,None,1,8,Unharmed,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,69,78,-3,Close Defeat,0,None,7,2,0,0,0,2,0,1,57,26,8,23,25,27,8,8,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,0,7,2,None,2,15,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,45,42,85,Decisive Victory,1,None,3,1,0,0,0,1,0,1,148,90,28,30,77,116,64,22,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,20,4,None,1,11,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,60,76,-5,Close Defeat,0,None,2,0,0,0,0,0,0,1,59,16,16,27,6,48,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,None,2,15,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,65,64,39,Decisive Victory,1,None,6,1,1,0,0,0,0,0,71,27,24,20,26,41,17,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,None,1,10,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,63,55,50,Decisive Victory,1,None,8,1,0,0,0,0,1,0,73,34,20,19,34,52,20,16,16,22,3,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,None,1,12,Unharmed,None,Rebel,None,None,None,None,Troll,400,40
Monster,41,52,64,Decisive Victory,1,None,5,1,0,0,0,1,0,0,129,32,33,64,48,80,28,20,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,6,1,1,14,5,None,2,20,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,49,47,54,Decisive Victory,1,None,4,0,0,0,0,0,0,1,98,36,40,22,46,77,28,30,19,36,2,2,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,None,1,10,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,57,59,79,Decisive Victory,1,None,7,2,2,0,0,0,0,0,112,33,39,40,43,81,25,24,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,1,2,12,5,None,2,14,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,58,37,74,Decisive Victory,1,None,6,1,0,0,0,1,0,0,86,20,31,35,17,63,20,20,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,5,5,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,48,64,71,Decisive Victory,1,None,5,1,0,0,1,1,0,0,101,53,22,26,42,87,43,22,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,4,None,1,7,Wounded,None,Lerastir,None,None,None,None,Minotaur,200,20
Monster,48,49,36,Decisive Victory,1,None,6,1,0,0,0,0,1,0,70,20,22,28,14,54,16,16,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,None,1,7,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,53,51,-23,Crushing Defeat,0,None,3,2,0,0,0,2,0,0,40,10,16,14,18,12,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,None,2,18,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,42,55,6,Close Victory,1,None,3,2,1,0,0,1,0,0,64,24,28,12,24,36,12,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,6,3,None,2,18,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,56,50,90,Decisive Victory,1,None,8,2,0,1,0,1,0,0,114,49,31,34,71,108,43,31,34,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,0,2,3,1,2,19,2,None,0,2,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,48,46,55,Decisive Victory,1,None,9,3,2,1,0,0,0,1,81,31,30,20,16,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,None,2,16,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,56,65,2,Draw,0,None,4,0,0,0,0,0,0,0,67,19,15,33,52,33,5,11,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,2,1,1,15,0,None,2,14,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,50,46,4,Close Victory,1,None,6,2,0,0,0,1,1,1,42,12,18,12,4,36,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,None,1,8,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,58,58,59,Decisive Victory,1,None,2,1,0,0,0,1,0,0,106,42,37,27,64,80,28,31,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,1,1,2,1,3,17,2,None,1,9,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,54,52,45,Decisive Victory,1,None,8,0,0,0,0,0,0,1,65,30,16,19,15,48,16,16,16,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,None,1,10,Unharmed,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,63,59,26,Decisive Victory,1,None,6,1,0,0,0,0,1,0,85,39,20,26,19,81,35,20,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,None,0,2,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,60,69,12,Heroic Victory,1,None,5,1,0,0,1,1,0,0,45,13,22,10,27,32,13,9,10,22,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,None,0,5,Unharmed,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,44,64,-37,Crushing Defeat,0,None,7,1,0,0,0,1,0,1,35,19,6,10,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,None,2,17,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
Monster,72,45,31,Decisive Victory,1,None,5,0,0,0,0,0,0,0,29,8,9,12,22,23,8,9,6,20,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,None,0,2,Wounded,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,70,54,81,Decisive Victory,1,None,8,0,0,0,0,0,0,1,127,47,40,40,63,108,44,24,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,17,4,None,1,10,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,62,37,18,Heroic Victory,1,None,3,5,0,2,0,1,2,0,35,4,12,19,30,22,0,6,16,24,1,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,None,0,6,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,57,55,1,Draw,0,None,6,4,2,0,0,2,0,1,59,32,15,12,46,14,8,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,2,1,1,12,0,None,2,16,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,54,46,31,Decisive Victory,1,None,3,4,0,2,0,2,0,0,36,4,12,20,17,23,4,4,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,None,0,4,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,61,53,30,Decisive Victory,1,None,5,0,0,0,0,0,0,1,67,21,22,24,22,57,21,12,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,6,3,None,0,5,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,49,63,67,Decisive Victory,1,None,4,2,0,0,0,2,0,0,105,52,29,24,71,100,52,24,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,2,2,1,3,1,19,1,None,0,2,Wounded,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,65,51,22,Decisive Victory,1,None,4,2,1,0,0,1,0,0,72,24,24,24,11,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,None,1,11,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,59,54,78,Decisive Victory,1,None,7,3,0,2,0,1,0,0,123,59,34,30,61,73,25,24,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,16,4,None,3,23,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
Monster,41,66,-19,Valiant Defeat,0,None,4,2,2,0,0,0,0,0,60,16,16,28,17,36,12,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,None,3,25,Unharmed,None,Beladimir,None,None,None,None,Demon,700,60
Monster,58,60,77,Decisive Victory,1,None,4,1,0,0,0,1,0,0,94,40,28,26,30,84,30,28,26,25,1,0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,None,0,5,Unharmed,None,Rebel,None,None,None,None,Minotaur,200,20
Monster,38,47,11,Heroic Victory,1,None,10,2,0,0,0,2,0,0,58,22,18,18,15,42,12,12,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,3,None,1,9,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,64,57,-34,Crushing Defeat,0,None,4,2,0,1,0,1,0,1,13,4,6,3,11,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,None,1,8,Slain,None,Rebel,None,None,None,None,Demon,700,60
Monster,62,58,91,Decisive Victory,1,None,7,0,0,0,0,0,0,1,100,28,48,24,31,60,20,20,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,8,5,None,2,20,Wounded,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,44,59,44,Decisive Victory,1,None,1,0,0,0,0,0,0,0,108,66,24,18,70,83,51,18,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,18,2,None,2,15,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,63,52,-9,Close Defeat,0,None,3,2,0,0,0,2,0,1,35,14,13,8,8,24,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,None,1,13,Unharmed,None,Beladimir,None,None,None,None,Demon,700,60
Monster,61,39,8,Close Victory,1,None,3,1,0,0,0,1,0,1,52,36,8,8,42,24,20,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,11,0,None,1,13,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,51,57,50,Decisive Victory,1,None,9,0,0,0,0,0,0,1,97,36,26,35,65,73,30,13,30,53,0,0,0,0,0,0,0,0,0,1,2,3,3,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,None,1,12,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,52,63,-56,Crushing Defeat,0,None,2,2,0,1,0,1,0,0,21,9,8,4,8,12,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,None,2,15,Slain,None,Beladimir,None,None,None,None,Dragon,1400,70
Monster,43,65,55,Decisive Victory,1,None,8,0,0,0,0,0,0,0,89,44,25,20,24,66,26,20,20,13,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,None,1,11,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,58,59,9,Close Victory,1,None,8,1,0,1,0,0,0,1,61,24,22,15,23,40,16,12,12,12,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,None,1,11,Wounded,None,Rebel,None,None,None,None,Demon,700,60
Monster,69,60,41,Decisive Victory,1,None,5,1,0,0,0,1,0,0,66,35,24,7,50,46,24,15,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,1,1,0,2,0,13,0,None,1,10,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,57,57,89,Decisive Victory,1,None,2,1,0,0,0,1,0,0,136,82,34,20,60,120,66,34,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,None,1,7,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,66,66,109,Decisive Victory,1,None,2,3,0,0,0,1,2,0,134,50,30,54,56,121,41,26,54,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,4,2,0,1,16,5,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,67,62,50,Decisive Victory,1,None,6,1,0,0,0,1,0,0,98,35,28,35,29,79,20,24,35,23,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,None,0,6,Unharmed,None,Beladimir,None,None,None,None,Demon,700,60
Monster,58,51,29,Decisive Victory,1,None,7,2,0,0,0,2,0,1,53,16,22,15,15,43,16,12,15,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,None,0,3,Wounded,None,Rebel,None,None,None,None,Troll,400,40
Monster,58,62,83,Decisive Victory,1,None,4,3,0,0,0,2,1,0,130,42,51,37,67,83,25,34,24,50,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,None,2,17,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,64,33,108,Decisive Victory,1,None,4,3,2,0,0,1,0,1,110,40,30,40,36,93,31,26,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,10,5,None,1,8,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,59,52,133,Decisive Victory,1,None,8,2,0,0,0,2,0,1,156,80,38,38,76,121,59,32,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,20,5,None,2,17,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,63,61,26,Decisive Victory,1,None,2,6,0,2,0,2,2,1,66,26,20,20,4,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,None,0,4,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,64,55,108,Decisive Victory,1,None,4,1,0,0,0,1,0,0,144,56,50,38,65,126,46,42,38,60,0,0,0,0,0,0,0,0,0,3,0,4,1,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,None,0,5,Wounded,None,Beladimir,None,None,None,None,Giant,500,50
Monster,56,46,73,Decisive Victory,1,None,6,1,0,0,0,1,0,0,86,44,24,18,42,62,26,18,18,34,2,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,None,1,8,Unharmed,None,Rebel,None,None,None,None,Hobgoblin,300,30
